page_name,value,is_exclusion,detailed_type,spend_per_target,page_id
All Pro-Democrat Pages,David Baldacci,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Dooney & Bourke,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Equinox Fitness,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Go RVing Canada,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Goldman Sachs,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Handmade jewelry,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,HealthLine,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,High Anxiety,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Hollywood Stars,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Jackie Chan,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,La La Land (film),FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Lake Ridge RV Resort,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Lane Bryant,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Mister Rogers' Neighborhood,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,NHL Hockey,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Ornamental plant,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Peace Corps,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Perry Ellis,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Quilting,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Quiznos,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,QVC,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Road Trip Adventure,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Roc Nation,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Rodarte,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Supernatural fiction,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Talbots,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Teflon Brothers,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Warrior (2011 film),FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,WebMD,FALSE,INTERESTS,104.97724338739027,NA
All Pro-Democrat Pages,Johns Hopkins School of Nursing,FALSE,INTERESTS,104.74008943605578,NA
All Pro-Democrat Pages,Live in Caregiver,FALSE,DEMOGRAPHICS,104.73998288263364,NA
All Pro-Democrat Pages,Live-In Caregiver,FALSE,INTERESTS,104.73998288263364,NA
All Pro-Democrat Pages,New England,FALSE,INTERESTS,104.16028813357589,NA
All Pro-Republican Pages,Fine Gardening,FALSE,INTERESTS,104.14003605956914,NA
All Pro-Republican Pages,Vegetable Gardening,FALSE,INTERESTS,104.14003605956914,NA
All Pro-Democrat Pages,Maryland Institute College of Art,FALSE,DEMOGRAPHICS,103.85008867609506,NA
All Pro-Democrat Pages,Billy Eichner,FALSE,INTERESTS,103.58024606496188,NA
All Pro-Republican Pages,Kiss (band),FALSE,INTERESTS,103.08003569253304,NA
All Pro-Democrat Pages,Maryland Institute College of Art,FALSE,INTERESTS,102.66008765997036,NA
All Pro-Democrat Pages,Alliance University,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Alvernia University,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Berkeley College,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Bucknell University,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Immaculata University,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Johns Hopkins University Carey Business School,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Johns Hopkins University School of Nursing,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Juniata College,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Lycoming College,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Misericordia University,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Muhlenberg College,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,St. Francis College Brooklyn,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Susquehanna University,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Thomas Jefferson School of Law,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Ursinus College,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Wilkes University,FALSE,DEMOGRAPHICS,101.47008664384556,NA
All Pro-Democrat Pages,Brooklyn College,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Cooper Union,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,DeSales University,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Dickinson College,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Drexel University College of Medicine,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Gettysburg College,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Johns Hopkins Lacrosse,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Johns Hopkins University,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Lafayette College,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Lehigh University,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Misericordia University,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,New York University Polytechnic School of Engineering,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Pace University,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Penn State Women's Volleyball,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Pratt Institute,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,School of Visual Arts,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Stevens Institute of Technology,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Temple University,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,University of Maryland University College,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,University of Pennsylvania School of Dental Medicine,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,University of Pennsylvania School of Veterinary Medicine,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Villanova University Athletics,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Villanova Wildcats men's basketball,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Democrat Pages,Widener University,FALSE,INTERESTS,101.47008664384556,NA
All Pro-Republican Pages,Sportsman's Warehouse,FALSE,INTERESTS,101.31061080664303,NA
All Pro-Republican Pages,RV Photography,FALSE,INTERESTS,101.18581145946881,NA
All Pro-Democrat Pages,Accounting,FALSE,INTERESTS,100.60039670161467,NA
All Pro-Democrat Pages,Audit,FALSE,INTERESTS,100.60039670161467,NA
All Pro-Democrat Pages,Banking,FALSE,INTERESTS,100.60039670161467,NA
All Pro-Democrat Pages,Tax law,FALSE,INTERESTS,100.60039670161467,NA
All Pro-Democrat Pages,Italian cuisine,FALSE,INTERESTS,100.01345874893296,NA
All Pro-Democrat Pages,Italy,FALSE,INTERESTS,100.01345874893296,NA
All Pro-Democrat Pages,Medical school,FALSE,INTERESTS,100.01345874893296,NA
All Pro-Democrat Pages,Regions of Italy,FALSE,INTERESTS,100.01345874893296,NA
All Pro-Republican Pages,Addictions Counselor,FALSE,DEMOGRAPHICS,100.01305854067004,NA
All Pro-Republican Pages,Chicago Med,FALSE,INTERESTS,100.01305854067004,NA
All Pro-Republican Pages,Cycling,FALSE,INTERESTS,100.01305854067004,NA
All Pro-Republican Pages,Farm Bureau Live,FALSE,INTERESTS,100.01305854067004,NA
All Pro-Republican Pages,Grey's Anatomy,FALSE,INTERESTS,100.01305854067004,NA
All Pro-Republican Pages,Road cycling,FALSE,INTERESTS,100.01305854067004,NA
All Pro-Republican Pages,Citi Field,FALSE,INTERESTS,100.0005842672408,NA
All Pro-Republican Pages,New York Mets,FALSE,INTERESTS,100.0005842672408,NA
All Pro-Democrat Pages,Lived in Algeria (Formerly Expats - Algeria),FALSE,BEHAVIORS,100.00051237806429,NA
All Pro-Democrat Pages,Lived in Belgium (Formerly Expats - Belgium),FALSE,BEHAVIORS,100.00051237806429,NA
All Pro-Democrat Pages,Lived in Estonia (Formerly Expats - Estonia),FALSE,BEHAVIORS,100.00051237806429,NA
All Pro-Democrat Pages,Lived in Italy (Formerly Expats - Italy),FALSE,BEHAVIORS,100.00051237806429,NA
All Pro-Democrat Pages,Lived in Malta (Formerly Expats - Malta),FALSE,BEHAVIORS,100.00051237806429,NA
All Pro-Democrat Pages,Lived in Netherlands (Formerly Expats - Netherlands),FALSE,BEHAVIORS,100.00051237806429,NA
All Pro-Democrat Pages,Lived in Slovenia (Formerly Expats - Slovenia),FALSE,BEHAVIORS,100.00051237806429,NA
All Pro-Democrat Pages,Lived in UK (Formerly Expats - UK),FALSE,BEHAVIORS,100.00051237806429,NA
All Pro-Democrat Pages,Guatemala,FALSE,INTERESTS,100.00051237806429,NA
All Pro-Democrat Pages,Honduras,FALSE,INTERESTS,100.00051237806429,NA
All Pro-Democrat Pages,Languages of India,FALSE,INTERESTS,100.00051237806429,NA
All Pro-Democrat Pages,Peru,FALSE,INTERESTS,100.00051237806429,NA
All Pro-Democrat Pages,Sport (Spanish newspaper),FALSE,INTERESTS,100.00051237806429,NA
All Pro-Democrat Pages,Manila Luzon,FALSE,INTERESTS,100.00024300804884,NA
All Pro-Democrat Pages,Massachusetts,FALSE,INTERESTS,100.00024300804884,NA
All Pro-Democrat Pages,The Devil Wears Prada (film),FALSE,INTERESTS,100.00024300804884,NA
All Pro-Democrat Pages,Tig Notaro,FALSE,INTERESTS,100.00024300804884,NA
All Pro-Democrat Pages,"Newport Beach, California",FALSE,INTERESTS,100.00018843960717,NA
All Pro-Democrat Pages,Rupert Murdoch,FALSE,INTERESTS,100.00018843960717,NA
All Pro-Democrat Pages,"San Jose, California",FALSE,INTERESTS,100.00018843960717,NA
All Pro-Democrat Pages,Stedelijk Museum Amsterdam,FALSE,INTERESTS,100.00018843960717,NA
All Pro-Democrat Pages,New smartphone and tablet users,FALSE,BEHAVIORS,99.99996971869808,NA
All Pro-Democrat Pages,Laughter,FALSE,INTERESTS,99.99996971869808,NA
All Pro-Democrat Pages,Viral video,FALSE,INTERESTS,99.99996971869808,NA
All Pro-Democrat Pages,Marine aquarium,FALSE,INTERESTS,99.9999322063082,NA
All Pro-Democrat Pages,Marine mammal,FALSE,INTERESTS,99.9999322063082,NA
All Pro-Democrat Pages,Scuba diving,FALSE,INTERESTS,99.9999322063082,NA
All Pro-Democrat Pages,Al Jazeera English,FALSE,DEMOGRAPHICS,99.99574449237416,NA
All Pro-Democrat Pages,Merge Records,FALSE,INTERESTS,99.99574449237416,NA
All Pro-Republican Pages,Homewood Suites,FALSE,INTERESTS,99.99516688348129,NA
All Pro-Republican Pages,"Panama City Beach, Florida",FALSE,INTERESTS,99.9896180686865,NA
All Pro-Democrat Pages,Media (communication),FALSE,INTERESTS,99.98410146796432,NA
All Pro-Democrat Pages,Social network,FALSE,INTERESTS,99.98410146796432,NA
All Pro-Democrat Pages,Female,FALSE,INTERESTS,99.92989125664616,NA
All Pro-Democrat Pages,Stationery,FALSE,INTERESTS,99.41893138140051,NA
All Pro-Democrat Pages,Credit Sesame,FALSE,INTERESTS,98.94970988973853,NA
All Pro-Democrat Pages,Arts and music,FALSE,INTERESTS,98.70224102213797,NA
All Pro-Democrat Pages,Women's Tennis Association,FALSE,INTERESTS,98.6153816653707,NA
All Pro-Democrat Pages,Self-love,FALSE,INTERESTS,98.60585202523313,NA
All Pro-Republican Pages,HispanicTV,FALSE,INTERESTS,97.81323308423907,NA
All Pro-Republican Pages,Native American jewelry,FALSE,INTERESTS,97.81323308423907,NA
All Pro-Republican Pages,Native Instruments,FALSE,INTERESTS,97.81323308423907,NA
All Pro-Democrat Pages,Fish,FALSE,INTERESTS,96.78856040829939,NA
All Pro-Democrat Pages,Organization,FALSE,INTERESTS,96.33209576827736,NA
All Pro-Democrat Pages,Kayaking,FALSE,INTERESTS,95.38858134403395,NA
All Pro-Democrat Pages,Fire safety,FALSE,INTERESTS,95.27151028478696,NA
All Pro-Republican Pages,National Farm Machinery Show,FALSE,INTERESTS,95.00545649980141,NA
All Pro-Republican Pages,National Wild Turkey Federation,FALSE,INTERESTS,95.00545649980141,NA
All Pro-Republican Pages,Edward Jones Investments,FALSE,INTERESTS,94.98556142236559,NA
All Pro-Republican Pages,BassFan.com,FALSE,INTERESTS,94.69331436348169,NA
All Pro-Republican Pages,Carol's Daughter,FALSE,INTERESTS,94.69331436348169,NA
All Pro-Republican Pages,Trick 'r Treat,FALSE,INTERESTS,94.69331436348169,NA
All Pro-Democrat Pages,Coastal Carolina University,FALSE,DEMOGRAPHICS,94.50170496761548,NA
All Pro-Democrat Pages,Teach For America,FALSE,DEMOGRAPHICS,91.32998655764534,NA
All Pro-Democrat Pages,Teach For America,FALSE,INTERESTS,91.32998655764534,NA
All Pro-Democrat Pages,Set It Off,FALSE,INTERESTS,90.0400768839245,NA
All Pro-Democrat Pages,Frieze Art Fair,FALSE,INTERESTS,90.00024896334382,NA
All Pro-Democrat Pages,Library Page,FALSE,DEMOGRAPHICS,89.9804943320491,NA
All Pro-Democrat Pages,Dental public health,FALSE,INTERESTS,89.9804943320491,NA
All Pro-Democrat Pages,The Real Housewives of New Jersey,FALSE,INTERESTS,89.8270534020054,NA
All Pro-Democrat Pages,Embroidery,FALSE,INTERESTS,89.20998686967489,NA
All Pro-Democrat Pages,Sewing,FALSE,INTERESTS,89.20998686967489,NA
All Pro-Democrat Pages,Agricultural Engineer,FALSE,DEMOGRAPHICS,88.0998548602038,NA
All Pro-Democrat Pages,Agriculture Specialist,FALSE,DEMOGRAPHICS,88.0998548602038,NA
All Pro-Democrat Pages,Agriculture Worker,FALSE,DEMOGRAPHICS,88.0998548602038,NA
All Pro-Democrat Pages,Dairy Farmer,FALSE,DEMOGRAPHICS,88.0998548602038,NA
All Pro-Democrat Pages,Dairy farming,FALSE,DEMOGRAPHICS,88.0998548602038,NA
All Pro-Democrat Pages,Family Farm,FALSE,DEMOGRAPHICS,88.0998548602038,NA
All Pro-Democrat Pages,Farm Manager,FALSE,DEMOGRAPHICS,88.0998548602038,NA
All Pro-Democrat Pages,Farm Owner Operator,FALSE,DEMOGRAPHICS,88.0998548602038,NA
All Pro-Democrat Pages,General Farmer,FALSE,DEMOGRAPHICS,88.0998548602038,NA
All Pro-Democrat Pages,Rancher,FALSE,DEMOGRAPHICS,88.0998548602038,NA
All Pro-Democrat Pages,Civil marriage,FALSE,INTERESTS,87.56057060325155,NA
All Pro-Democrat Pages,12 Years a Slave (film),FALSE,INTERESTS,86.84007415149057,NA
All Pro-Democrat Pages,Crooklyn,FALSE,INTERESTS,86.84007415149057,NA
All Pro-Democrat Pages,Omar Epps,FALSE,INTERESTS,86.84007415149057,NA
All Pro-Republican Pages,North Korea,FALSE,INTERESTS,86.51152373383482,NA
All Pro-Democrat Pages,Apple News,FALSE,INTERESTS,84.52828658878728,NA
All Pro-Republican Pages,Stock market index,FALSE,INTERESTS,82.49004826787666,NA
All Pro-Democrat Pages,Alpha Chi Omega,FALSE,INTERESTS,82.480070428542,NA
All Pro-Democrat Pages,Alpha Chi Sigma,FALSE,INTERESTS,82.480070428542,NA
All Pro-Democrat Pages,Alpha Sigma Alpha,FALSE,INTERESTS,82.480070428542,NA
All Pro-Democrat Pages,Chi Omega,FALSE,INTERESTS,82.480070428542,NA
All Pro-Democrat Pages,Chi Psi,FALSE,INTERESTS,82.480070428542,NA
All Pro-Democrat Pages,Pi Sigma Epsilon,FALSE,INTERESTS,82.480070428542,NA
All Pro-Democrat Pages,Sigma Alpha Iota,FALSE,INTERESTS,82.480070428542,NA
All Pro-Democrat Pages,Sigma Alpha Mu,FALSE,INTERESTS,82.480070428542,NA
All Pro-Democrat Pages,Washington Redskins,FALSE,INTERESTS,82.1725922007956,NA
All Pro-Republican Pages,"Boca Raton, Florida",FALSE,INTERESTS,81.9661628693908,NA
All Pro-Republican Pages,"Broward County, Florida",FALSE,INTERESTS,81.9661628693908,NA
All Pro-Republican Pages,"Palm Beach, Florida",FALSE,INTERESTS,81.9661628693908,NA
All Pro-Republican Pages,"Parkland, Florida",FALSE,INTERESTS,81.9661628693908,NA
All Pro-Republican Pages,"West Palm Beach, Florida",FALSE,INTERESTS,81.9661628693908,NA
All Pro-Democrat Pages,Athleisure,FALSE,INTERESTS,81.12998805892518,NA
All Pro-Republican Pages,Mexico,FALSE,INTERESTS,79.99992700800112,NA
All Pro-Republican Pages,White Castle (restaurant),FALSE,INTERESTS,79.98626232418788,NA
All Pro-Democrat Pages,Pure Diesel Power,FALSE,INTERESTS,79.9555357936854,NA
All Pro-Democrat Pages,The Frye Company,FALSE,INTERESTS,79.9555357936854,NA
All Pro-Republican Pages,Tractor unit,FALSE,INTERESTS,78.77687618731792,NA
All Pro-Democrat Pages,Psychiatric and mental health nursing,FALSE,DEMOGRAPHICS,77.96426487178456,NA
All Pro-Republican Pages,Motorcycle sport,FALSE,INTERESTS,76.3769713529742,NA
All Pro-Democrat Pages,Lexus RX,FALSE,INTERESTS,75.00246147074299,NA
All Pro-Democrat Pages,Toyota HiAce,FALSE,INTERESTS,75.00246147074299,NA
All Pro-Republican Pages,People (magazine),FALSE,INTERESTS,74.98971356106276,NA
All Pro-Republican Pages,Garage sale,FALSE,INTERESTS,74.64703995155206,NA
All Pro-Republican Pages,Car tuning,FALSE,INTERESTS,74.4370482785469,NA
All Pro-Republican Pages,Conspiracy fiction,FALSE,INTERESTS,73.79002555056314,NA
All Pro-Republican Pages,Forensic science,FALSE,INTERESTS,73.79002555056314,NA
All Pro-Republican Pages,Unsolved Mysteries,FALSE,INTERESTS,73.79002555056314,NA
All Pro-Republican Pages,Aerosmith,FALSE,INTERESTS,73.10002531164359,NA
All Pro-Republican Pages,Black Sabbath,FALSE,INTERESTS,73.10002531164359,NA
All Pro-Republican Pages,Bon Jovi,FALSE,INTERESTS,73.10002531164359,NA
All Pro-Republican Pages,Def Leppard,FALSE,INTERESTS,73.10002531164359,NA
All Pro-Republican Pages,Led Zeppelin,FALSE,INTERESTS,73.10002531164359,NA
All Pro-Republican Pages,Mötley Crüe,FALSE,INTERESTS,73.10002531164359,NA
All Pro-Republican Pages,Poison (American band),FALSE,INTERESTS,73.10002531164359,NA
All Pro-Republican Pages,The Rolling Stones,FALSE,INTERESTS,73.10002531164359,NA
All Pro-Republican Pages,Van Halen,FALSE,INTERESTS,73.10002531164359,NA
All Pro-Republican Pages,United States Department of Agriculture,FALSE,INTERESTS,72.89265884256409,NA
All Pro-Democrat Pages,Middlebury College,FALSE,DEMOGRAPHICS,72.62752406498572,NA
All Pro-Democrat Pages,1st Grade Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,2nd Grade Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,3rd Grade Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,5th Grade Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,6th Grade Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,7th Grade Science Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,Childcare Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,Elementary School Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,Fifth Grade Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,First Grade Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,High School Math Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,High School Mathematics Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,Math Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,Mathematics Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,Primary School Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,Primary Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,Second Grade Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,Third Grade Teacher,FALSE,DEMOGRAPHICS,71.78773991805137,NA
All Pro-Democrat Pages,Bodybuilding,FALSE,INTERESTS,71.78773991805137,NA
All Pro-Democrat Pages,Car rentals,FALSE,INTERESTS,71.78773991805137,NA
All Pro-Democrat Pages,Drums,FALSE,INTERESTS,71.78773991805137,NA
All Pro-Democrat Pages,Furniture,FALSE,INTERESTS,71.78773991805137,NA
All Pro-Democrat Pages,Hotels,FALSE,INTERESTS,71.78773991805137,NA
All Pro-Democrat Pages,Marathons,FALSE,INTERESTS,71.78773991805137,NA
All Pro-Democrat Pages,Mountains,FALSE,INTERESTS,71.78773991805137,NA
All Pro-Democrat Pages,Pet food,FALSE,INTERESTS,71.78773991805137,NA
All Pro-Democrat Pages,Swimming,FALSE,INTERESTS,71.78773991805137,NA
All Pro-Democrat Pages,Theme parks,FALSE,INTERESTS,71.78773991805137,NA
All Pro-Democrat Pages,Tourism,FALSE,INTERESTS,71.78773991805137,NA
All Pro-Democrat Pages,Triathlons,FALSE,INTERESTS,71.78773991805137,NA
All Pro-Republican Pages,Broadway.com,FALSE,INTERESTS,70.83234310626973,NA
All Pro-Republican Pages,Marvel Studios,FALSE,INTERESTS,70.62990491467914,NA
All Pro-Democrat Pages,Rage Against the Machine,FALSE,INTERESTS,70.56011329315992,NA
All Pro-Democrat Pages,FentyBeauty,FALSE,INTERESTS,70.03005686987838,NA
All Pro-Republican Pages,Spring cleaning,FALSE,INTERESTS,70.02767222531536,NA
All Pro-Republican Pages,Ale,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Beerfest,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Brewers Association,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Culture,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Dogfish Head Brewery,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Drinking,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Founders Brewing Company,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Goose Island Brewery,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Great American Beer Festival,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Homebrewing,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Lagunitas Brewing Company,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Microbrewery,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Pub,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Skol,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Republican Pages,Stone Brewing Co.,FALSE,INTERESTS,69.99679848323012,NA
All Pro-Democrat Pages,South by Southwest,FALSE,INTERESTS,69.44996505791921,NA
All Pro-Republican Pages,Facebook access (browser): Chrome,FALSE,BEHAVIORS,68.43014679970861,NA
All Pro-Republican Pages,American Standards,FALSE,INTERESTS,66.90892670405896,NA
All Pro-Republican Pages,Black Hills State University,FALSE,DEMOGRAPHICS,66.89982512165408,NA
All Pro-Republican Pages,Black Hills Harley-Davidson,FALSE,INTERESTS,66.89982512165408,NA
All Pro-Republican Pages,Brad Paisley,FALSE,INTERESTS,66.6434886171057,NA
All Pro-Republican Pages,Decor Home Ideas,FALSE,INTERESTS,66.6434886171057,NA
All Pro-Republican Pages,Jack in the Box,FALSE,INTERESTS,66.6434886171057,NA
All Pro-Republican Pages,Modern Healthcare,FALSE,INTERESTS,66.6434886171057,NA
All Pro-Republican Pages,Ole Miss Rebels football,FALSE,INTERESTS,66.6434886171057,NA
All Pro-Republican Pages,Saturday Night Live,FALSE,INTERESTS,66.6434886171057,NA
All Pro-Democrat Pages,The Big Bang Theory,FALSE,INTERESTS,66.35124654851776,NA
All Pro-Democrat Pages,Austin City Limits Music Festival,FALSE,INTERESTS,66.26005657850676,NA
All Pro-Republican Pages,State (polity),FALSE,INTERESTS,66.1125609660181,NA
All Pro-Democrat Pages,Kendall Jenner,FALSE,INTERESTS,65.42996913028381,NA
All Pro-Republican Pages,General Production Laborer,FALSE,DEMOGRAPHICS,65.1125609660181,NA
All Pro-Republican Pages,Innovation management,FALSE,DEMOGRAPHICS,65.1125609660181,NA
All Pro-Republican Pages,Agricultural engineering,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Business opportunity,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Common law,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Community-supported agriculture,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Crimea,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,criminal case,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Criminal procedure,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Defense News,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Employment Development Department,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Employment Opportunities,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Factory,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Financial analysis,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Financial plan,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Financial Services Authority,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Hard Working Americans,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Homeland security,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Laboratory,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,local heroes,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Physical security,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Private law,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,Success Academy Charter Schools,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,United States Department of Energy,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Republican Pages,USA.gov,FALSE,INTERESTS,65.1125609660181,NA
All Pro-Democrat Pages,Smithsonian American Art Museum,FALSE,INTERESTS,64.58259870553117,NA
All Pro-Republican Pages,Household goods,FALSE,INTERESTS,64.13480958793636,NA
